"game_title","publisher","platform","release_year","global_sales","year","market_share_pct","publisher_global_sales","game_count","avg_sales_per_game"
"Batman: Vengeance","Ubisoft","GBA",2001,0.18,2001,1.48262331838565,5.29,26,0.203461538461538
"Full Auto 2: Battlelines","Sega","PS3",2006,0.18,2006,3.14555847143833,17.5,52,0.336538461538462
"Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou","Sega","DC",2000,0.18,2000,1.97349165865284,4.72,13,0.363076923076923
"The Adventures of Cookie & Cream","Empire Interactive","PS2",2000,0.18,2000,0.76096500397207,1.82,6,0.303333333333333
"Van Helsing","Activision","XB",2007,0.18,2007,10.3791126888264,67.54,84,0.804047619047619
"Aliens: Colonial Marines","Sega","PC",2013,0.18,2013,1.54314871693253,6.23,21,0.296666666666667
"Splatterhouse","Namco Bandai Games","X360",2010,0.18,2010,2.51024903628465,16.41,70,0.234428571428571
"MindJack","Square Enix","PS3",2011,0.18,2011,2.57199499165275,14.79,26,0.568846153846154
"Dark Souls II","Namco Bandai Games","PC",2014,0.18,2014,3.49684182233571,13.01,87,0.149540229885057
"Daigasso! Band Brothers P","Nintendo","3DS",2013,0.18,2013,13.6629347072228,55.16,28,1.97
"Gun","Activision","GC",2005,0.18,2005,7.63105767910726,38.91,77,0.505324675324675
"World of Outlaws: Sprint Cars","THQ","X360",2010,0.18,2010,3.5397417854739,23.14,60,0.385666666666667
"Marvel Super Hero Squad: Comic Combat","THQ","X360",2011,0.18,2011,4.73184474123539,27.21,79,0.344430379746835
"SingStar Motown","Sony Computer Entertainment","PS3",2009,0.18,2009,5.69036961070998,41.06,56,0.733214285714286
"Cabela's Legendary Adventures","Activision","Wii",2008,0.18,2008,9.13348003434951,68.07,92,0.739891304347826
"F1 Challenge","Sega","SAT",1994,0.18,1994,8.24953827211164,8.04,32,0.25125
"Transformers: Dark of the Moon","Activision","Wii",2011,0.18,2011,9.1019755147468,52.34,79,0.66253164556962
"Shadow Madness","Crave Entertainment","PS",1999,0.18,1999,0.384640041028271,1.2,8,0.15
"Tom Clancy's Ghost Recon: Future Soldier","Ubisoft","PC",2012,0.18,2012,8.93532104707125,38.06,38,1.00157894736842
"Tiger Woods PGA Tour 2004","Electronic Arts","GBA",2003,0.18,2003,17.2986075041429,69.94,88,0.794772727272727
"Aliens: Infestation","Sega","DS",2011,0.18,2011,2.95979410127991,17.02,38,0.447894736842105
"Brink","Bethesda Softworks","PC",2011,0.18,2011,4.36317473567056,25.09,12,2.09083333333333
"The Game of Life / Yahtzee / Payday","Zoo Digital Publishing","GBA",2005,0.18,2005,0.625625134833003,3.19,31,0.102903225806452
"American Chopper 2: Full Throttle","Zoo Digital Publishing","PS2",2005,0.18,2005,0.625625134833003,3.19,31,0.102903225806452
"Dynasty Warriors: Gundam 3","Tecmo Koei","X360",2010,0.18,2010,0.449733830997981,2.94,21,0.14
"FIFA 16","Electronic Arts","PC",2015,0.18,2015,15.7735718006598,45.42,32,1.419375
"Silent Hill 4: The Room","Konami Digital Entertainment","XB",2004,0.18,2004,4.55385725235583,20.2,42,0.480952380952381
"Heavy Fire: Afghanistan","Unknown","PS3",2011,0.18,2011,0.881677796327212,5.07,53,0.0956603773584906
"Commandos 2: Men of Courage","Eidos Interactive","PS2",2002,0.18,2002,2.07074046089913,8.77,20,0.4385
"Doom (2016)","Bethesda Softworks","PC",2016,0.18,2016,6.00307850179579,10.53,8,1.31625
"Chuck E. Cheese's Party Games","UFO Interactive","DS",2010,0.18,2010,0.0871932937649147,0.57,6,0.095
"Pro Evolution Soccer 2013","Konami Digital Entertainment","3DS",2012,0.18,2012,2.12935790585749,9.07,40,0.22675
"Pirates: Hunt For Blackbeard's Booty","Activision","Wii",2008,0.18,2008,9.13348003434951,68.07,92,0.739891304347826
"FIFA Soccer 2002","Electronic Arts","GC",2001,0.18,2001,12.6485426008969,45.13,44,1.02568181818182
"Godzilla (2015)","Namco Bandai Games","PS4",2014,0.18,2014,3.49684182233571,13.01,87,0.149540229885057
"Race Pro","Atari","X360",2009,0.18,2009,0.643042255082667,4.64,23,0.201739130434783
"Atari Anniversary Edition Redux","Infogrames","PS",2000,0.18,2000,0.752602751181168,1.8,14,0.128571428571429
"Toukiden: The Age of Demons","Tecmo Koei","PSP",2013,0.18,2013,0.876845338353314,3.54,27,0.131111111111111
"Fireblade","Midway Games","PS2",2002,0.18,2002,2.23602191159804,9.47,37,0.255945945945946
"Mercury Meltdown Revolution","Ignition Entertainment","Wii",2007,0.18,2007,0.121402117621748,0.79,7,0.112857142857143
"Disney's Tarzan Untamed","Ubisoft","GC",2001,0.18,2001,1.48262331838565,5.29,26,0.203461538461538
"WordJong Party","Destineer","Wii",2008,0.18,2008,0.210659081150708,1.57,16,0.098125
"Brunswick Circuit Pro Bowling","THQ","PS",1998,0.18,1998,4.58832001646034,13.38,13,1.02923076923077
"Cabela's Dangerous Hunts 2009","Activision Value","PS2",2008,0.18,2008,0.195899527694289,1.46,9,0.162222222222222
"Velvet Assassin","DTP Entertainment","X360",2009,0.18,2009,0.139972559834805,1.01,11,0.0918181818181818
"Ball Breakers","Take-Two Interactive","PS",2000,0.18,2000,2.74281891541581,6.56,9,0.728888888888889
"Mobile Suit Gundam Seed Destiny: Generation of C.E.","Namco Bandai Games","PS2",2005,0.18,2005,2.90062562513483,14.79,41,0.360731707317073
"EyeToy: Groove","Sony Computer Entertainment","PS2",2003,0.18,2003,7.17518735623655,29.01,36,0.805833333333333
"Disgaea 4: A Promise Unforgotten","Nippon Ichi Software","PSV",2014,0.18,2014,0.768713882542669,2.86,21,0.136190476190476
"Charlie and the Chocolate Factory","Global Star","GC",2005,0.18,2005,0.39812508580282,2.03,15,0.135333333333333
"Armored Core: Last Raven","505 Games","PS2",2005,0.18,2005,0.249073329541666,1.27,13,0.0976923076923077
"Tomb Raider: Underworld","Eidos Interactive","PS2",2009,0.18,2009,1.51336668653076,10.92,21,0.52
"All Grown Up! Express Yourself","THQ","GBA",2004,0.18,2004,7.29518914288291,32.36,53,0.610566037735849
"College Hoops 2K7","Take-Two Interactive","PS3",2007,0.18,2007,3.04427335454029,19.81,37,0.535405405405405
"K-1 World Grand Prix","Konami Digital Entertainment","PS2",2002,0.18,2002,2.93256516811485,12.42,55,0.225818181818182
"Skate it","Electronic Arts","DS",2008,0.18,2008,12.2115178188064,91.01,129,0.705503875968992
"Kidou Senshi Gundam: Senjou no Kizuna Portable","Namco Bandai Games","PSP",2009,0.18,2009,2.32409884002938,16.77,62,0.270483870967742
"Super Robot Taisen A Portable","Namco Bandai Games","PSP",2008,0.18,2008,1.46387934735938,10.91,53,0.205849056603774
"Juiced","THQ","XB",2005,0.18,2005,5.44235031085136,27.75,70,0.396428571428571
"Looney Tunes: Back in Action","Electronic Arts","GBA",2003,0.18,2003,17.2986075041429,69.94,88,0.794772727272727
"Virtua Tennis","Atari","GBA",2002,0.18,2002,5.01747261050246,21.25,47,0.452127659574468
"Tales of the Tempest","Namco Bandai Games","DS",2006,0.18,2006,2.10303052090448,11.7,66,0.177272727272727
"SimCity Creator (JP sales)","Electronic Arts","DS",2008,0.18,2008,12.2115178188064,91.01,129,0.705503875968992
"Biohazard: Revival Selection","Capcom","PS3",2011,0.18,2011,1.54076238174736,8.86,28,0.316428571428571
"Sonic Riders: Zero Gravity","Sega","PS2",2008,0.18,2008,5.13095749248605,38.24,76,0.503157894736842
"Driver: San Francisco","Ubisoft","Wii",2011,0.18,2011,8.46028102392877,48.65,91,0.534615384615385
"UFC: Sudden Impact","Global Star","PS2",2004,0.18,2004,1.24667478245187,5.53,21,0.263333333333333
"Shawn Johnson Gymnastics","Zoo Games","Wii",2010,0.18,2010,0.185094535886924,1.21,17,0.0711764705882353
"NBA Hoopz","Midway Games","PS2",2001,0.18,2001,1.45179372197309,5.18,11,0.470909090909091
"Captain America: Super Soldier","Sega","X360",2011,0.18,2011,2.95979410127991,17.02,38,0.447894736842105
"TRON: Evolution","Disney Interactive Studios","DS",2010,0.18,2010,3.17720124824084,20.77,37,0.561351351351351
"Pac-Man World 3","Namco Bandai Games","DS",2005,0.18,2005,2.90062562513483,14.79,41,0.360731707317073
"ESPN X Games Skateboarding","Konami Digital Entertainment","GBA",2001,0.18,2001,6.13508968609865,21.89,39,0.561282051282051
"Nancy Drew: The Hidden Staircase","THQ","DS",2008,0.18,2008,4.24270072992701,31.62,65,0.486461538461538
"Brunswick Cosmic Bowling","GameMill Entertainment","Wii",2010,0.18,2010,0.0275347243468151,0.18,1,0.18
"Star Wars: Battlefront II","LucasArts","PC",2005,0.18,2005,3.68706976014434,18.8,13,1.44615384615385
"Speedball 2100","Empire Interactive","PS",2000,0.18,2000,0.76096500397207,1.82,6,0.303333333333333
"LEGO Island 2: The Brickster's Revenge","LEGO Media","PS",2001,0.18,2001,0.0672645739910314,0.24,2,0.12
"College Hoops 2K8","Take-Two Interactive","X360",2007,0.18,2007,3.04427335454029,19.81,37,0.535405405405405
"FIFA 17","Electronic Arts","X360",2016,0.18,2016,16.5611994755145,29.05,27,1.07592592592593
"Fancy Nancy: Tea Party Time!","THQ","DS",2010,0.18,2010,3.5397417854739,23.14,60,0.385666666666667
"Backyard Basketball","Atari","GBA",2004,0.18,2004,2.72104242752153,12.07,42,0.287380952380952
"Madden NFL 09","Electronic Arts","XB",2008,0.18,2008,12.2115178188064,91.01,129,0.705503875968992
"Scooby-Doo! Unmasked","THQ","GBA",2005,0.18,2005,5.44235031085136,27.75,70,0.396428571428571
"Summon Night 4","Banpresto","PS2",2006,0.18,2006,0.109645181004422,0.61,7,0.0871428571428571
"Pro Yaky? Spirits 5","Konami Digital Entertainment","PS2",2008,0.18,2008,3.73282524688708,27.82,64,0.4346875
"NHL 2004","Electronic Arts","XB",2003,0.18,2003,17.2986075041429,69.94,88,0.794772727272727
"Namco Museum: 50th Anniversary","Namco Bandai Games","XB",2005,0.18,2005,2.90062562513483,14.79,41,0.360731707317073
"You Don't Know Jack","THQ","PS3",2011,0.18,2011,4.73184474123539,27.21,79,0.344430379746835
"Marvel Super Hero Squad: The Infinity Gauntlet","THQ","PS3",2010,0.18,2010,3.5397417854739,23.14,60,0.385666666666667
"NFL 2K2","Sega","XB",2002,0.18,2002,3.44729882886286,14.6,42,0.347619047619048
"My French Coach","Ubisoft","DS",2007,0.18,2007,7.55920274153643,49.19,98,0.501938775510204
"Camp Rock: The Final Jam","Disney Interactive Studios","DS",2010,0.18,2010,3.17720124824084,20.77,37,0.561351351351351
"Castlevania Judgment","Konami Digital Entertainment","Wii",2008,0.18,2008,3.73282524688708,27.82,64,0.4346875
"Dead or Alive Paradise","Ubisoft Annecy","PSP",2010,0.17,2010,0.172856880621673,1.13,4,0.2825
"The Suffering: Ties That Bind","Midway Games","PS2",2005,0.17,2005,1.17672439153543,6,23,0.260869565217391
"Disney Sing It: Family Hits","Disney Interactive Studios","PS3",2010,0.17,2010,3.17720124824084,20.77,37,0.561351351351351
"Ashes Cricket 2009","Codemasters","PS3",2009,0.17,2009,1.16967168812451,8.44,27,0.312592592592593
"EyeToy: Kinetic","Sony Computer Entertainment","PS2",2005,0.17,2005,6.01502284806527,30.67,52,0.589807692307692
"Petz: Horseshoe Ranch","Ubisoft","DS",2009,0.17,2009,7.44903474368391,53.75,120,0.447916666666667
"Army Men: Sarge's Heroes 2","Midas Interactive Entertainment","PS2",2001,0.17,2001,0.15695067264574,0.56,4,0.14
"Stormrise","Sega","PS3",2009,0.17,2009,3.50485746358635,25.29,45,0.562
"Yu-Gi-Oh! Zexal World Duel Carnival","Konami Digital Entertainment","3DS",2013,0.17,2013,1.49113246804716,6.02,21,0.286666666666667
"Winning Eleven: Pro Evolution Soccer 2007","Konami Digital Entertainment","DS",2006,0.17,2006,2.62429449617141,14.6,66,0.221212121212121
"Green Lantern: Rise of the Manhunters","Warner Bros. Interactive Entertainment","PS3",2011,0.17,2011,4.35795770728993,25.06,21,1.19333333333333
"Monkey Island: Special Edition Collection","LucasArts","PC",2011,0.17,2011,1.34425431274346,7.73,8,0.96625
"Broken Sword: Shadows of the Templars - The Director's Cut","Ubisoft","DS",2009,0.17,2009,7.44903474368391,53.75,120,0.447916666666667
"The Wild Thornberrys: Animal Adventures","Mattel Interactive","PS",2000,0.17,2000,0.200694066981645,0.48,4,0.12
"MotoGP 10/11","Capcom","PS3",2011,0.17,2011,1.54076238174736,8.86,28,0.316428571428571
"Jikkyou Powerful Pro Baseball 2016","Konami Digital Entertainment","PSV",2016,0.17,2016,1.07747562852745,1.89,13,0.145384615384615
"SEGA Bass Fishing Duel","Sega","PS2",2002,0.17,2002,3.44729882886286,14.6,42,0.347619047619048
"Hyperdimension Neptunia U: Action Unleashed","Idea Factory International","PSV",2014,0.17,2014,0.102136809568606,0.38,3,0.126666666666667
"Sports Illustrated for Kids: Baseball","BAM! Entertainment","GBA",2001,0.17,2001,0.339125560538117,1.21,7,0.172857142857143
"Fairytale Fights","Playlogic Game Factory","PS3",2009,0.17,2009,0.119184555898943,0.86,11,0.0781818181818182
"Mark Davis Pro Bass Challenge","Natsume","PS2",2002,0.17,2002,0.207782395164337,0.88,6,0.146666666666667
"Rugrats: Royal Ransom","THQ","GC",2002,0.17,2002,6.51445032111825,27.59,58,0.475689655172414
"Warriors of Might and Magic","3DO","PS2",2001,0.17,2001,0.437219730941704,1.56,12,0.13
"Open Season","Ubisoft","GC",2006,0.17,2006,3.38282345328396,18.82,72,0.261388888888889
"The Chronicles of Narnia: Prince Caspian","Disney Interactive Studios","PS3",2008,0.17,2008,3.00289823958781,22.38,36,0.621666666666667
"Back to the Future: The Game","Telltale Games","PS4",2015,0.17,2015,0.170168432019448,0.49,9,0.0544444444444444
"Project Spark","Microsoft Game Studios","XOne",2014,0.17,2014,2.77113291224298,10.31,9,1.14555555555556
"Backyard Sports Football: Rookie Rush","Atari","DS",2010,0.17,2010,0.238634277672398,1.56,12,0.13
"Street Fighter: The Movie","Acclaim Entertainment","PS",1995,0.17,1995,3.94423041643735,4.3,17,0.252941176470588
"Lost in Blue 3","Konami Digital Entertainment","DS",2007,0.17,2007,2.64625881702088,17.22,62,0.277741935483871
"World Championship Poker","Crave Entertainment","GBA",2004,0.17,2004,0.286306866856035,1.27,11,0.115454545454545
"Global Defence Force","Essential Games","PS2",2005,0.17,2005,0.0333405244268372,0.17,1,0.17
"Rapala Fishing Frenzy 2009","Activision","PS3",2008,0.17,2008,9.13348003434951,68.07,92,0.739891304347826
"Major League Baseball 2K6","Take-Two Interactive","GC",2006,0.17,2006,3.70097422439515,20.59,33,0.623939393939394
"Major League Baseball 2K9","Spike","PS3",2009,0.17,2009,0.160760563770667,1.16,10,0.116
"SaGa 2: Hihou Densetsu - Goddess of Destiny","Square Enix","DS",2009,0.17,2009,1.567415496764,11.31,21,0.538571428571429
"Smash Court Tennis Pro Tournament","Sony Computer Entertainment","PS2",2002,0.17,2002,7.00085001888931,29.65,35,0.847142857142857
"The Cursed Crusade","DTP Entertainment","PS3",2011,0.17,2011,0.165205898720089,0.95,13,0.0730769230769231
"Super Robot Taisen L","Namco Bandai Games","DS",2010,0.17,2010,2.51024903628465,16.41,70,0.234428571428571
"The Grim Adventures of Billy & Mandy","Midway Games","GC",2006,0.17,2006,0.999388862925549,5.56,27,0.205925925925926
"NBA Inside Drive 2004","Microsoft Game Studios","XB",2003,0.17,2003,2.20622789443744,8.92,28,0.318571428571429
"The King of Fighters '97","SNK","PS",1998,0.17,1998,0.137169507218545,0.4,3,0.133333333333333
"Dungeon Siege III","Square Enix","PC",2011,0.17,2011,2.57199499165275,14.79,26,0.568846153846154
"Cabela's Big Game Hunter: Hunting Party","Activision","X360",2011,0.17,2011,9.1019755147468,52.34,79,0.66253164556962
"Time Commando","Adeline Software","PS",1996,0.17,1996,0.0774311090867684,0.17,1,0.17
"Professional Fisherman's Tour: Northern Hemisphere","505 Games","DS",2007,0.17,2007,1.60435203540639,10.44,29,0.36
"Iron Chef America: Supreme Cuisine","Destineer","Wii",2008,0.17,2008,0.210659081150708,1.57,16,0.098125
"Kekkaishi: Karasumori Ayakashi Kidan","Namco Bandai Games","DS",2007,0.17,2007,1.16638237056844,7.59,49,0.154897959183673
"Gretzky NHL 2005","Sony Computer Entertainment","PS2",2004,0.17,2004,8.44717976464223,37.47,33,1.13545454545455
"FaceBreaker","Electronic Arts","PS3",2008,0.17,2008,12.2115178188064,91.01,129,0.705503875968992
"Squeeballs Party","Performance Designed Products","DS",2009,0.17,2009,0.049891209446069,0.36,2,0.18
"NCAA Football 09 All-Play","Electronic Arts","Wii",2008,0.17,2008,12.2115178188064,91.01,129,0.705503875968992
"Yakuza Zero: The Place of Oath","Sega","PS4",2015,0.17,2015,0.736238930369856,2.12,13,0.163076923076923
"The Hobbit","Vivendi Games","GC",2003,0.17,2003,3.81885187108902,15.44,33,0.467878787878788
"The Secret World","Funcom","PC",2012,0.17,2012,0.0399107876511328,0.17,1,0.17
"NHL 2K9","Take-Two Interactive","X360",2008,0.17,2008,6.19632889652211,46.18,41,1.12634146341463
"X-Men: The Official Game","Activision","X360",2006,0.17,2006,3.60031635330913,20.03,54,0.370925925925926
"True Crime: New York City","Activision","GC",2005,0.17,2005,7.63105767910726,38.91,77,0.505324675324675
"Metal Arms: Glitch in the System","Vivendi Games","XB",2003,0.17,2003,3.81885187108902,15.44,33,0.467878787878788
"PlayStation Move Heroes","Sony Computer Entertainment","PS3",2011,0.17,2011,4.83792431830829,27.82,40,0.6955
"The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune","Namco Bandai Games","PSP",2012,0.17,2012,4.48174668388308,19.09,103,0.185339805825243
"Ice Age: Dawn of the Dinosaurs","Activision","PS2",2009,0.17,2009,11.3197610765414,81.68,130,0.628307692307692
"ESPN Final Round Golf 2002","Konami Digital Entertainment","GBA",2001,0.17,2001,6.13508968609865,21.89,39,0.561282051282051
"MDK2 Armageddon","Virgin Interactive","PS2",2001,0.17,2001,1.28082959641256,4.57,6,0.761666666666667
"Exhibition Volume 02","Microsoft Game Studios","XB",2003,0.17,2003,2.20622789443744,8.92,28,0.318571428571429
"Watchmen: The End is Nigh - The Complete Experience","Warner Bros. Interactive Entertainment","PS3",2009,0.17,2009,1.97070277311972,14.22,29,0.490344827586207
"Fight Night Round 2","Electronic Arts","GC",2005,0.17,2005,13.224420953539,67.43,119,0.566638655462185
"Sudoku Gridmaster","Nintendo","DS",2006,0.17,2006,37.3890067225078,208.01,61,3.41
"Disney's Atlantis: The Lost Empire","Sony Computer Entertainment","PS",2001,0.17,2001,12.640134529148,45.1,41,1.1
"Power Pro Kun Pocket","Konami Digital Entertainment","GB",1999,0.17,1999,4.89133918840951,15.26,32,0.476875
"The King of Fighters '97","SNK","SAT",1998,0.17,1998,0.137169507218545,0.4,3,0.133333333333333
"Tamagotchi no Narikiri Challenge","Namco Bandai Games","DS",2010,0.17,2010,2.51024903628465,16.41,70,0.234428571428571
"Goosebumps HorrorLand","Scholastic Inc.","Wii",2008,0.17,2008,0.142228424216402,1.06,4,0.265
"One Piece: Unlimited World Red","Namco Bandai Games","PSV",2014,0.17,2014,3.49684182233571,13.01,87,0.149540229885057
"Space Battleship Yamato: Harukanaru Hoshi Iscandar","Namco Bandai Games","PS",1999,0.17,1999,1.58343483556638,4.94,14,0.352857142857143
"Sound Novel Evolution 1: Otogirisou Sosei-Hen","ChunSoft","PS",1999,0.17,1999,0.0544906724790051,0.17,1,0.17
"Dementium: The Ward","SouthPeak Games","DS",2007,0.17,2007,0.1598205092742,1.04,4,0.26
"Psi-Ops: The Mindgate Conspiracy","Midway Games","XB",2004,0.17,2004,1.85310428783985,8.22,15,0.548
"SWAT: Global Strike Team","Vivendi Games","XB",2003,0.17,2003,3.81885187108902,15.44,33,0.467878787878788
"Despicable Me: The Game","D3Publisher","PSP",2010,0.17,2010,0.697546350119317,4.56,31,0.147096774193548
"MX World Tour Featuring Jamie Little","Play It","PS2",2005,0.17,2005,0.0843319147267058,0.43,3,0.143333333333333
"Goblin Commander: Unleash the Horde","Jaleco","PS2",2003,0.17,2003,0.16076772773367,0.65,8,0.08125
"Hello Kitty: Happy Party Pals","THQ","GBA",2005,0.17,2005,5.44235031085136,27.75,70,0.396428571428571
"Ringling Bros. and Barnum & Bailey: Circus Friends","Take-Two Interactive","DS",2009,0.17,2009,3.44526518563687,24.86,44,0.565
"Backyard NFL Football '09","Atari","PS2",2008,0.17,2008,1.3109167024474,9.77,40,0.24425
"World Destruction League: Thunder Tanks","3DO","PS2",2000,0.17,2000,1.62645816783041,3.89,12,0.324166666666667
"Shin Megami Tensei IV: Final","Deep Silver","3DS",2016,0.17,2016,0.552990137392395,0.97,11,0.0881818181818182
